Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2019,10,05,01,00,00,95.461
2019,10,05,01,30,00,95.55031
2019,10,05,02,00,00,96.07367
2019,10,05,02,30,00,96.60942
2019,10,05,03,00,00,96.29128
2019,10,05,03,30,00,96.59461
2019,10,05,04,00,00,96.41856
2019,10,05,04,30,00,95.65475
2019,10,05,05,00,00,95.71661
2019,10,05,05,30,00,96.81986
2019,10,05,06,00,00,97.54428
2019,10,05,06,30,00,97.61022
2019,10,05,07,00,00,97.41358
2019,10,05,07,30,00,97.40631
2019,10,05,08,00,00,97.39694
2019,10,05,08,30,00,96.49289
2019,10,05,09,00,00,91.54055
2019,10,05,09,30,00,86.49811
2019,10,05,10,00,00,83.72978
2019,10,05,10,30,00,82.03608
2019,10,05,11,00,00,79.80475
2019,10,05,11,30,00,79.07514
2019,10,05,12,00,00,75.3738
2019,10,05,12,30,00,68.4543
2019,10,05,13,00,00,65.70724
2019,10,05,13,30,00,62.22991
2019,10,05,14,00,00,61.79058
2019,10,05,14,30,00,60.68814
2019,10,05,15,00,00,62.06394
2019,10,05,15,30,00,62.63775
2019,10,05,16,00,00,64.23922
2019,10,05,16,30,00,65.62328
2019,10,05,17,00,00,66.77267
2019,10,05,17,30,00,69.94911
2019,10,05,18,00,00,71.70347
2019,10,05,18,30,00,75.52003
2019,10,05,19,00,00,77.24897
2019,10,05,19,30,00,80.68233
2019,10,05,20,00,00,85.59933
2019,10,05,20,30,00,88.933
2019,10,05,21,00,00,90.85978
2019,10,05,21,30,00,92.81369
2019,10,05,22,00,00,94.36803
2019,10,05,22,30,00,94.59575
2019,10,05,23,00,00,94.0823
2019,10,05,23,30,00,93.48561
2019,10,06,00,00,00,93.96567
2019,10,06,00,30,00,95.3133
2019,10,06,01,00,00,94.33167
2019,10,06,01,30,00,93.72583
2019,10,06,02,00,00,92.07247
2019,10,06,02,30,00,90.29589
2019,10,06,03,00,00,89.86989
2019,10,06,03,30,00,89.77411
2019,10,06,04,00,00,90.05778
2019,10,06,04,30,00,90.61903
2019,10,06,05,00,00,91.32694
2019,10,06,05,30,00,91.9755
2019,10,06,06,00,00,92.55769
2019,10,06,06,30,00,92.78081
2019,10,06,07,00,00,93.42242
2019,10,06,07,30,00,94.01875
2019,10,06,08,00,00,94.79192
2019,10,06,08,30,00,95.251
2019,10,06,09,00,00,94.53575
2019,10,06,09,30,00,94.57278
2019,10,06,10,00,00,95.08539
2019,10,06,10,30,00,95.14192
2019,10,06,11,00,00,94.93053
2019,10,06,11,30,00,92.27983
2019,10,06,12,00,00,89.22328
2019,10,06,12,30,00,85.63681
2019,10,06,13,00,00,85.09275
2019,10,06,13,30,00,81.52636
2019,10,06,14,00,00,80.79814
2019,10,06,14,30,00,77.23748
2019,10,06,15,00,00,76.85325
2019,10,06,15,30,00,88.46792
2019,10,06,16,00,00,93.09389
2019,10,06,16,30,00,93.00692
2019,10,06,17,00,00,92.05647
2019,10,06,17,30,00,94.13506
2019,10,06,18,00,00,93.81575
2019,10,06,18,30,00,95.63475
2019,10,06,19,00,00,95.67767
2019,10,06,19,30,00,95.965
2019,10,06,20,00,00,97.23558
2019,10,06,20,30,00,97.829
2019,10,06,21,00,00,97.87228
2019,10,06,21,30,00,97.91756
2019,10,06,22,00,00,97.45047
2019,10,06,22,30,00,96.99856
2019,10,06,23,00,00,97.46475
2019,10,06,23,30,00,97.99775
2019,10,07,00,00,00,98.34061
2019,10,07,00,30,00,98.64347
2019,10,07,01,00,00,98.82414
2019,10,07,01,30,00,98.96331
2019,10,07,02,00,00,99.14039
2019,10,07,02,30,00,99.25292
2019,10,07,03,00,00,99.35364
2019,10,07,03,30,00,99.43817
2019,10,07,04,00,00,99.50292
2019,10,07,04,30,00,99.53586
2019,10,07,05,00,00,99.58756
2019,10,07,05,30,00,99.61311
2019,10,07,06,00,00,99.60914
2019,10,07,06,30,00,99.63531
2019,10,07,07,00,00,99.53472
2019,10,07,07,30,00,99.41383
2019,10,07,08,00,00,99.28919
2019,10,07,08,30,00,99.17506
2019,10,07,09,00,00,98.75039
2019,10,07,09,30,00,97.89103
2019,10,07,10,00,00,98.00836
2019,10,07,10,30,00,97.68481
2019,10,07,11,00,00,97.07758
2019,10,07,11,30,00,97.47306
2019,10,07,12,00,00,96.67408
2019,10,07,12,30,00,92.76542
2019,10,07,13,00,00,90.3275
2019,10,07,13,30,00,89.09469
2019,10,07,14,00,00,86.76597
2019,10,07,14,30,00,87.30064
2019,10,07,15,00,00,91.02075
2019,10,07,15,30,00,94.01642
2019,10,07,16,00,00,95.04511
2019,10,07,16,30,00,95.50953
2019,10,07,17,00,00,90.74894
2019,10,07,17,30,00,88.25694
2019,10,07,18,00,00,89.00344
2019,10,07,18,30,00,88.31508
2019,10,07,19,00,00,88.60589
2019,10,07,19,30,00,87.80667
2019,10,07,20,00,00,87.662
2019,10,07,20,30,00,87.13942
2019,10,07,21,00,00,87.93033
2019,10,07,21,30,00,86.18806
2019,10,07,22,00,00,91.67269
2019,10,07,22,30,00,94.47842
2019,10,07,23,00,00,95.29795
2019,10,07,23,30,00,95.0712
2019,10,08,00,00,00,96.55744
2019,10,08,00,30,00,92.11141
2019,10,08,01,00,00,85.69217
2019,10,08,01,30,00,92.45278
2019,10,08,02,00,00,98.7035
2019,10,08,02,30,00,99.10442
2019,10,08,03,00,00,99.25464
2019,10,08,03,30,00,99.33478
2019,10,08,04,00,00,99.4252
2019,10,08,04,30,00,99.45269
2019,10,08,05,00,00,99.47783
2019,10,08,05,30,00,99.51694
2019,10,08,06,00,00,99.50275
2019,10,08,06,30,00,99.52497
2019,10,08,07,00,00,99.5585
2019,10,08,07,30,00,99.55997
2019,10,08,08,00,00,99.46467
2019,10,08,08,30,00,97.64286
2019,10,08,09,00,00,95.50292
2019,10,08,09,30,00,93.98375
2019,10,08,10,00,00,92.90417
2019,10,08,10,30,00,90.57486
2019,10,08,11,00,00,81.08312
2019,10,08,11,30,00,78.19443
2019,10,08,12,00,00,76.96281
2019,10,08,12,30,00,76.24761
2019,10,08,13,00,00,76.72861
2019,10,08,13,30,00,78.56058
2019,10,08,14,00,00,77.69403
2019,10,08,14,30,00,82.47494
2019,10,08,15,00,00,83.23378
2019,10,08,15,30,00,81.41508
2019,10,08,16,00,00,79.59306
2019,10,08,16,30,00,79.107
2019,10,08,17,00,00,79.31339
2019,10,08,17,30,00,87.10822
2019,10,08,18,00,00,92.68211
2019,10,08,18,30,00,94.23275
2019,10,08,19,00,00,95.87397
2019,10,08,19,30,00,96.28267
2019,10,08,20,00,00,96.2152
2019,10,08,20,30,00,96.30503
2019,10,08,21,00,00,96.69411
2019,10,08,21,30,00,96.75128
2019,10,08,22,00,00,97.20114
2019,10,08,22,30,00,97.55581
2019,10,08,23,00,00,97.43908
2019,10,08,23,30,00,97.59031
2019,10,09,00,00,00,97.75386
2019,10,09,00,30,00,97.93508
2019,10,09,01,00,00,98.22256
2019,10,09,01,30,00,98.55356
2019,10,09,02,00,00,98.78861
2019,10,09,02,30,00,98.96042
2019,10,09,03,00,00,99.07236
2019,10,09,03,30,00,99.17722
2019,10,09,04,00,00,99.24228
2019,10,09,04,30,00,99.36517
2019,10,09,05,00,00,99.395
2019,10,09,05,30,00,99.44303
2019,10,09,06,00,00,99.5245
2019,10,09,06,30,00,99.5575
2019,10,09,07,00,00,99.57881
2019,10,09,07,30,00,99.61336
2019,10,09,08,00,00,99.64239
2019,10,09,08,30,00,99.64264
2019,10,09,09,00,00,99.64506
2019,10,09,09,30,00,99.64561
2019,10,09,10,00,00,99.54286
2019,10,09,10,30,00,99.43678
2019,10,09,11,00,00,98.75033
2019,10,09,11,30,00,97.33792
2019,10,09,12,00,00,96.83042
2019,10,09,12,30,00,95.82669
2019,10,09,13,00,00,94.15331
2019,10,09,13,30,00,92.24472
2019,10,09,14,00,00,91.7115
2019,10,09,14,30,00,86.71444
2019,10,09,15,00,00,87.99536
2019,10,09,15,30,00,89.78367
2019,10,09,16,00,00,89.54297
2019,10,09,16,30,00,89.90083
2019,10,09,17,00,00,90.15211
2019,10,09,17,30,00,91.55503
2019,10,09,18,00,00,92.61506
2019,10,09,18,30,00,94.20064
2019,10,09,19,00,00,95.55931
2019,10,09,19,30,00,96.15239
2019,10,09,20,00,00,96.59139
2019,10,09,20,30,00,96.43136
2019,10,09,21,00,00,96.97781
2019,10,09,21,30,00,98.00878
2019,10,09,22,00,00,97.41342
2019,10,09,22,30,00,90.55711
2019,10,09,23,00,00,91.20542
2019,10,09,23,30,00,96.11253
2019,10,10,00,00,00,97.43969
2019,10,10,00,30,00,98.12558
2019,10,10,01,00,00,98.71603
2019,10,10,01,30,00,99.00631
2019,10,10,02,00,00,99.48469
2019,10,10,02,30,00,99.52475
2019,10,10,03,00,00,99.51692
2019,10,10,03,30,00,99.49239
2019,10,10,04,00,00,99.43333
2019,10,10,04,30,00,99.39442
2019,10,10,05,00,00,99.38992
2019,10,10,05,30,00,99.36114
2019,10,10,06,00,00,99.31711
2019,10,10,06,30,00,99.33356
2019,10,10,07,00,00,99.32339
2019,10,10,07,30,00,99.33864
2019,10,10,08,00,00,99.29569
2019,10,10,08,30,00,99.27419
2019,10,10,09,00,00,99.24697
2019,10,10,09,30,00,99.20722
2019,10,10,10,00,00,99.24881
2019,10,10,10,30,00,99.14475
2019,10,10,11,00,00,98.84222
2019,10,10,11,30,00,99.45333
2019,10,10,12,00,00,99.51328
2019,10,10,12,30,00,99.47883
2019,10,10,13,00,00,99.37575
2019,10,10,13,30,00,99.26447
2019,10,10,14,00,00,99.267
2019,10,10,14,30,00,99.22783
2019,10,10,15,00,00,99.23686
2019,10,10,15,30,00,99.24022
2019,10,10,16,00,00,99.38003
2019,10,10,16,30,00,99.48114
2019,10,10,17,00,00,99.55653
2019,10,10,17,30,00,99.61125
2019,10,10,18,00,00,99.66664
2019,10,10,18,30,00,99.72394
2019,10,10,19,00,00,99.76517
2019,10,10,19,30,00,99.78425
2019,10,10,20,00,00,99.82197
2019,10,10,20,30,00,99.85475
2019,10,10,21,00,00,99.87803
2019,10,10,21,30,00,99.88103
2019,10,10,22,00,00,99.87942
2019,10,10,22,30,00,99.89425
2019,10,10,23,00,00,99.89669
2019,10,10,23,30,00,99.89592
2019,10,11,00,00,00,99.88686
2019,10,11,00,30,00,99.89289
2019,10,11,01,00,00,99.90272
2019,10,11,01,30,00,99.90997
2019,10,11,02,00,00,99.90525
2019,10,11,02,30,00,99.89139
2019,10,11,03,00,00,99.89936
2019,10,11,03,30,00,99.89161
2019,10,11,04,00,00,99.87053
2019,10,11,04,30,00,99.86086
2019,10,11,05,00,00,99.85128
2019,10,11,05,30,00,99.8488
2019,10,11,06,00,00,99.862
2019,10,11,06,30,00,99.8742
2019,10,11,07,00,00,99.85783
2019,10,11,07,30,00,99.82444
2019,10,11,08,00,00,99.76778
2019,10,11,08,30,00,99.72472
2019,10,11,09,00,00,99.68247
2019,10,11,09,30,00,99.56364
2019,10,11,10,00,00,99.24919
2019,10,11,10,30,00,97.81892
2019,10,11,11,00,00,95.99172
2019,10,11,11,30,00,94.49883
2019,10,11,12,00,00,95.03689
2019,10,11,12,30,00,89.85572
2019,10,11,13,00,00,86.92592
2019,10,11,13,30,00,87.53664
2019,10,11,14,00,00,88.53272
2019,10,11,14,30,00,90.62617
2019,10,11,15,00,00,90.64125
2019,10,11,15,30,00,89.69883
2019,10,11,16,00,00,90.52508
2019,10,11,16,30,00,92.41317
2019,10,11,17,00,00,95.92325
2019,10,11,17,30,00,95.96414
2019,10,11,18,00,00,95.58561
2019,10,11,18,30,00,95.23944
2019,10,11,19,00,00,94.42317
2019,10,11,19,30,00,94.65897
2019,10,11,20,00,00,94.64247
2019,10,11,20,30,00,94.79797
2019,10,11,21,00,00,96.22639
2019,10,11,21,30,00,97.45736
2019,10,11,22,00,00,97.12975
2019,10,11,22,30,00,97.08408
2019,10,11,23,00,00,97.07386
2019,10,11,23,30,00,97.37272
2019,10,12,00,00,00,97.56039
2019,10,12,00,30,00,97.9728
2019,10,12,01,00,00,98.45975
2019,10,12,01,30,00,98.83355
2019,10,12,02,00,00,99.01164
2019,10,12,02,30,00,99.19083
2019,10,12,03,00,00,99.37547
2019,10,12,03,30,00,99.52136
2019,10,12,04,00,00,99.61347
2019,10,12,04,30,00,99.68019
2019,10,12,05,00,00,99.72181
2019,10,12,05,30,00,99.74169
2019,10,12,06,00,00,99.78758
2019,10,12,06,30,00,99.81794
2019,10,12,07,00,00,99.83508
2019,10,12,07,30,00,99.82678
2019,10,12,08,00,00,99.75892
2019,10,12,08,30,00,99.65922
2019,10,12,09,00,00,99.60789
2019,10,12,09,30,00,99.61761
2019,10,12,10,00,00,99.70636
2019,10,12,10,30,00,99.73647
2019,10,12,11,00,00,99.5262
2019,10,12,11,30,00,98.70797
2019,10,12,12,00,00,97.62625
2019,10,12,12,30,00,97.1403
2019,10,12,13,00,00,95.633
2019,10,12,13,30,00,91.74306
2019,10,12,14,00,00,84.19608
2019,10,12,14,30,00,84.17297
2019,10,12,15,00,00,84.63239
2019,10,12,15,30,00,84.77386
2019,10,12,16,00,00,84.34011
2019,10,12,16,30,00,86.57036
2019,10,12,17,00,00,88.12333
2019,10,12,17,30,00,89.57639
2019,10,12,18,00,00,91.29217
2019,10,12,18,30,00,92.53669
2019,10,12,19,00,00,93.65758
2019,10,12,19,30,00,94.37119
2019,10,12,20,00,00,95.02872
2019,10,12,20,30,00,97.00536
2019,10,12,21,00,00,97.7945
2019,10,12,21,30,00,97.62236
2019,10,12,22,00,00,97.91864
2019,10,12,22,30,00,98.35769
2019,10,12,23,00,00,98.07761
2019,10,12,23,30,00,97.64106
2019,10,13,00,00,00,98.11967
2019,10,13,00,30,00,98.55803
2019,10,13,01,00,00,98.24181
2019,10,13,01,30,00,98.15794
2019,10,13,02,00,00,98.50106
2019,10,13,02,30,00,98.84333
2019,10,13,03,00,00,99.11606
2019,10,13,03,30,00,99.34961
2019,10,13,04,00,00,99.49983
2019,10,13,04,30,00,99.60197
2019,10,13,05,00,00,99.66481
2019,10,13,05,30,00,99.73453
2019,10,13,06,00,00,99.79511
2019,10,13,06,30,00,99.82286
2019,10,13,07,00,00,99.81953
2019,10,13,07,30,00,99.84894
2019,10,13,08,00,00,99.87608
2019,10,13,08,30,00,99.86897
2019,10,13,09,00,00,99.82636
2019,10,13,09,30,00,99.76839
2019,10,13,10,00,00,99.74675
2019,10,13,10,30,00,99.75414
2019,10,13,11,00,00,99.75942
2019,10,13,11,30,00,99.74956
2019,10,13,12,00,00,99.70114
2019,10,13,12,30,00,99.58769
2019,10,13,13,00,00,99.29706
2019,10,13,13,30,00,98.29231
2019,10,13,14,00,00,95.87469
2019,10,13,14,30,00,95.97939
2019,10,13,15,00,00,95.9885
2019,10,13,15,30,00,95.86695
2019,10,13,16,00,00,93.87011
2019,10,13,16,30,00,88.20489
2019,10,13,17,00,00,88.99925
2019,10,13,17,30,00,90.63028
2019,10,13,18,00,00,88.64675
2019,10,13,18,30,00,88.52
2019,10,13,19,00,00,89.23736
2019,10,13,19,30,00,90.64336
2019,10,13,20,00,00,91.49244
2019,10,13,20,30,00,92.08811
2019,10,13,21,00,00,92.15611
2019,10,13,21,30,00,91.78319
2019,10,13,22,00,00,91.26806
2019,10,13,22,30,00,93.68381
2019,10,13,23,00,00,95.56325
2019,10,13,23,30,00,95.91783
2019,10,14,00,00,00,96.69775
2019,10,14,00,30,00,95.89064
2019,10,14,01,00,00,95.55017
2019,10,14,01,30,00,96.02803
2019,10,14,02,00,00,97.87606
2019,10,14,02,30,00,98.35369
2019,10,14,03,00,00,99.056
2019,10,14,03,30,00,99.35858
2019,10,14,04,00,00,99.55517
2019,10,14,04,30,00,98.57017
2019,10,14,05,00,00,99.20519
2019,10,14,05,30,00,99.35089
2019,10,14,06,00,00,99.55739
2019,10,14,06,30,00,99.97853
2019,10,14,07,00,00,99.85858
2019,10,14,07,30,00,99.35125
2019,10,14,08,00,00,99.50883
2019,10,14,08,30,00,99.28133
2019,10,14,09,00,00,99.01667
2019,10,14,09,30,00,99.15289
2019,10,14,10,00,00,99.16036
2019,10,14,10,30,00,99.16408
2019,10,14,11,00,00,99.32106
2019,10,14,11,30,00,99.42942
2019,10,14,12,00,00,99.48739
2019,10,14,12,30,00,99.59597
2019,10,14,13,00,00,99.16692
2019,10,14,13,30,00,97.69028
2019,10,14,14,00,00,95.07817
2019,10,14,14,30,00,92.38511
2019,10,14,15,00,00,84.23706
2019,10,14,15,30,00,82.64817
2019,10,14,16,00,00,83.98733
2019,10,14,16,30,00,85.52231
2019,10,14,17,00,00,87.55364
2019,10,14,17,30,00,87.58514
2019,10,14,18,00,00,89.41081
2019,10,14,18,30,00,89.73375
2019,10,14,19,00,00,88.46392
2019,10,14,19,30,00,88.00328
2019,10,14,20,00,00,89.81836
2019,10,14,20,30,00,92.06053
2019,10,14,21,00,00,91.61758
2019,10,14,21,30,00,91.76353
2019,10,14,22,00,00,92.91706
2019,10,14,22,30,00,95.34228
2019,10,14,23,00,00,96.44867
2019,10,14,23,30,00,96.78003
2019,10,15,00,00,00,96.79525
2019,10,15,00,30,00,97.85775
2019,10,15,01,00,00,98.48025
2019,10,15,01,30,00,98.82625
2019,10,15,02,00,00,99.31353
2019,10,15,02,30,00,99.76156
2019,10,15,03,00,00,99.93333
2019,10,15,03,30,00,99.93989
2019,10,15,04,00,00,99.92442
2019,10,15,04,30,00,99.79055
2019,10,15,05,00,00,99.60217
2019,10,15,05,30,00,99.294
2019,10,15,06,00,00,99.11361
2019,10,15,06,30,00,98.97189
2019,10,15,07,00,00,98.84156
2019,10,15,07,30,00,98.78872
2019,10,15,08,00,00,98.83753
2019,10,15,08,30,00,98.85133
2019,10,15,09,00,00,98.92861
2019,10,15,09,30,00,99.08581
2019,10,15,10,00,00,99.2553
2019,10,15,10,30,00,99.33906
2019,10,15,11,00,00,99.32911
2019,10,15,11,30,00,99.30017
2019,10,15,12,00,00,99.14014
2019,10,15,12,30,00,98.91083
2019,10,15,13,00,00,99.54181
2019,10,15,13,30,00,99.791
2019,10,15,14,00,00,99.66467
2019,10,15,14,30,00,99.25342
2019,10,15,15,00,00,98.42558
2019,10,15,15,30,00,98.02525
2019,10,15,16,00,00,97.89264
2019,10,15,16,30,00,98.14547
2019,10,15,17,00,00,98.27664
2019,10,15,17,30,00,98.47347
2019,10,15,18,00,00,98.37797
2019,10,15,18,30,00,98.50233
2019,10,15,19,00,00,98.61683
2019,10,15,19,30,00,98.57181
2019,10,15,20,00,00,98.65275
2019,10,15,20,30,00,98.06775
2019,10,15,21,00,00,95.91219
2019,10,15,21,30,00,93.32936
2019,10,15,22,00,00,92.52783
2019,10,15,22,30,00,94.51608
2019,10,15,23,00,00,95.116
2019,10,15,23,30,00,95.23831
2019,10,16,00,00,00,95.37267
2019,10,16,00,30,00,95.38392
2019,10,16,01,00,00,94.95447
2019,10,16,01,30,00,95.33886
2019,10,16,02,00,00,96.50419
2019,10,16,02,30,00,97.51992
2019,10,16,03,00,00,98.15606
2019,10,16,03,30,00,98.42619
2019,10,16,04,00,00,98.54003
2019,10,16,04,30,00,97.91722
2019,10,16,05,00,00,97.96472
2019,10,16,05,30,00,97.93106
2019,10,16,06,00,00,97.68544
2019,10,16,06,30,00,97.82644
2019,10,16,07,00,00,97.68953
2019,10,16,07,30,00,97.61369
2019,10,16,08,00,00,97.64
2019,10,16,08,30,00,97.60181
2019,10,16,09,00,00,97.26633
2019,10,16,09,30,00,97.63681
2019,10,16,10,00,00,97.97714
2019,10,16,10,30,00,97.75994
2019,10,16,11,00,00,97.63458
2019,10,16,11,30,00,97.61244
2019,10,16,12,00,00,97.49011
2019,10,16,12,30,00,97.13889
2019,10,16,13,00,00,96.85106
2019,10,16,13,30,00,97.32933
2019,10,16,14,00,00,97.47514
2019,10,16,14,30,00,97.70647
2019,10,16,15,00,00,97.65353
2019,10,16,15,30,00,97.92928
2019,10,16,16,00,00,97.8815
2019,10,16,16,30,00,97.94619
2019,10,16,17,00,00,98.21506
2019,10,16,17,30,00,98.73022
2019,10,16,18,00,00,99.02953
2019,10,16,18,30,00,99.23589
2019,10,16,19,00,00,99.36017
2019,10,16,19,30,00,99.43331
2019,10,16,20,00,00,99.42864
2019,10,16,20,30,00,99.29175
2019,10,16,21,00,00,99.02833
2019,10,16,21,30,00,98.84275
2019,10,16,22,00,00,98.69045
2019,10,16,22,30,00,98.61203
2019,10,16,23,00,00,98.73833
2019,10,16,23,30,00,98.68619
2019,10,17,00,00,00,98.48903
2019,10,17,00,30,00,98.49208
2019,10,17,01,00,00,98.50461
2019,10,17,01,30,00,98.41325
2019,10,17,02,00,00,98.36464
2019,10,17,02,30,00,98.21375
2019,10,17,03,00,00,98.28064
2019,10,17,03,30,00,98.36711
2019,10,17,04,00,00,98.29469
2019,10,17,04,30,00,98.39181
2019,10,17,05,00,00,98.48411
2019,10,17,05,30,00,98.60483
2019,10,17,06,00,00,98.69025
2019,10,17,06,30,00,98.70311
2019,10,17,07,00,00,98.75053
2019,10,17,07,30,00,98.63856
2019,10,17,08,00,00,98.56575
2019,10,17,08,30,00,98.21772
2019,10,17,09,00,00,98.04342
2019,10,17,09,30,00,97.86689
2019,10,17,10,00,00,98.04806
2019,10,17,10,30,00,98.09797
2019,10,17,11,00,00,98.20228
2019,10,17,11,30,00,98.38045
2019,10,17,12,00,00,98.65217
2019,10,17,12,30,00,98.70486
2019,10,17,13,00,00,98.63378
2019,10,17,13,30,00,98.75608
2019,10,17,14,00,00,98.69903
2019,10,17,14,30,00,98.53894
2019,10,17,15,00,00,98.43794
2019,10,17,15,30,00,98.40325
2019,10,17,16,00,00,98.66322
2019,10,17,16,30,00,98.92769
2019,10,17,17,00,00,99.11547
2019,10,17,17,30,00,99.23889
2019,10,17,18,00,00,99.31161
2019,10,17,18,30,00,99.39136
2019,10,17,19,00,00,99.45892
2019,10,17,19,30,00,99.48597
2019,10,17,20,00,00,99.48417
2019,10,17,20,30,00,99.51322
2019,10,17,21,00,00,99.56658
2019,10,17,21,30,00,99.61289
2019,10,17,22,00,00,99.62978
2019,10,17,22,30,00,99.62542
2019,10,17,23,00,00,99.62903
2019,10,17,23,30,00,99.65028
2019,10,18,00,00,00,99.67314
2019,10,18,00,30,00,99.67361
2019,10,18,01,00,00,99.69953
2019,10,18,01,30,00,99.76169
2019,10,18,02,00,00,99.80925
2019,10,18,02,30,00,99.85089
2019,10,18,03,00,00,99.89225
2019,10,18,03,30,00,99.91728
2019,10,18,04,00,00,99.9395
2019,10,18,04,30,00,99.95572
2019,10,18,05,00,00,99.96964
2019,10,18,05,30,00,99.98669
2019,10,18,06,00,00,99.99339
2019,10,18,06,30,00,99.99897
2019,10,18,07,00,00,100
2019,10,18,07,30,00,100
2019,10,18,08,00,00,100
2019,10,18,08,30,00,100
2019,10,18,09,00,00,100
2019,10,18,09,30,00,100
2019,10,18,10,00,00,100
2019,10,18,10,30,00,100
2019,10,18,11,00,00,100
2019,10,18,11,30,00,100
2019,10,18,12,00,00,100
2019,10,18,12,30,00,100
2019,10,18,13,00,00,100
2019,10,18,13,30,00,100
2019,10,18,14,00,00,100
2019,10,18,14,30,00,100
2019,10,18,15,00,00,100
2019,10,18,15,30,00,100
2019,10,18,16,00,00,100
2019,10,18,16,30,00,100
2019,10,18,17,00,00,100
2019,10,18,17,30,00,100
2019,10,18,18,00,00,100
2019,10,18,18,30,00,100
2019,10,18,19,00,00,100
2019,10,18,19,30,00,100
2019,10,18,20,00,00,100
2019,10,18,20,30,00,100
2019,10,18,21,00,00,100
2019,10,18,21,30,00,100
2019,10,18,22,00,00,100
2019,10,18,22,30,00,100
2019,10,18,23,00,00,100
2019,10,18,23,30,00,100
2019,10,19,00,00,00,100
2019,10,19,00,30,00,100
2019,10,19,01,00,00,100
2019,10,19,01,30,00,100
2019,10,19,02,00,00,100
2019,10,19,02,30,00,100
2019,10,19,03,00,00,100
2019,10,19,03,30,00,100
2019,10,19,04,00,00,100
2019,10,19,04,30,00,100
2019,10,19,05,00,00,100
2019,10,19,05,30,00,100
2019,10,19,06,00,00,100
2019,10,19,06,30,00,100
2019,10,19,07,00,00,100
2019,10,19,07,30,00,100
2019,10,19,08,00,00,100
2019,10,19,08,30,00,100
2019,10,19,09,00,00,100
2019,10,19,09,30,00,100
2019,10,19,10,00,00,100
2019,10,19,10,30,00,100
2019,10,19,11,00,00,100
2019,10,19,11,30,00,100
2019,10,19,12,00,00,99.89717
2019,10,19,12,30,00,99.47431
2019,10,19,13,00,00,97.87403
2019,10,19,13,30,00,97.926
2019,10,19,14,00,00,96.78381
2019,10,19,14,30,00,96.61683
2019,10,19,15,00,00,95.72414
2019,10,19,15,30,00,93.68653
2019,10,19,16,00,00,92.61386
2019,10,19,16,30,00,92.27392
2019,10,19,17,00,00,90.15222
2019,10,19,17,30,00,89.47056
2019,10,19,18,00,00,91.15305
2019,10,19,18,30,00,91.91717
2019,10,19,19,00,00,92.71633
2019,10,19,19,30,00,92.78308
2019,10,19,20,00,00,92.77603
2019,10,19,20,30,00,92.80203
2019,10,19,21,00,00,92.46825
2019,10,19,21,30,00,91.64433
2019,10,19,22,00,00,89.91353
2019,10,19,22,30,00,88.36889
2019,10,19,23,00,00,85.55864
2019,10,19,23,30,00,85.98164
2019,10,20,00,00,00,90.1125
2019,10,20,00,30,00,95.41028
2019,10,20,01,00,00,93.59097
2019,10,20,01,30,00,92.16747
2019,10,20,02,00,00,93.07181
2019,10,20,02,30,00,93.20731
2019,10,20,03,00,00,94.48719
2019,10,20,03,30,00,96.83006
2019,10,20,04,00,00,97.506
2019,10,20,04,30,00,97.76453
2019,10,20,05,00,00,98.13303
2019,10,20,05,30,00,97.43533
2019,10,20,06,00,00,96.73378
2019,10,20,06,30,00,97.17286
2019,10,20,07,00,00,96.08292
2019,10,20,07,30,00,97.97194
2019,10,20,08,00,00,97.68978
2019,10,20,08,30,00,97.60281
2019,10,20,09,00,00,94.1075
2019,10,20,09,30,00,93.46228
2019,10,20,10,00,00,92.74553
2019,10,20,10,30,00,91.31961
2019,10,20,11,00,00,90.85233
2019,10,20,11,30,00,90.58856
2019,10,20,12,00,00,89.76172
2019,10,20,12,30,00,88.82678
2019,10,20,13,00,00,89.01761
2019,10,20,13,30,00,89.49483
2019,10,20,14,00,00,89.61447
2019,10,20,14,30,00,90.36294
2019,10,20,15,00,00,91.29875
2019,10,20,15,30,00,93.01811
2019,10,20,16,00,00,95.89845
2019,10,20,16,30,00,97.13917
2019,10,20,17,00,00,97.76192
2019,10,20,17,30,00,98.29522
2019,10,20,18,00,00,98.48006
2019,10,20,18,30,00,98.6525
2019,10,20,19,00,00,98.83697
2019,10,20,19,30,00,98.9842
2019,10,20,20,00,00,99.12839
2019,10,20,20,30,00,99.13303
2019,10,20,21,00,00,99.23028
2019,10,20,21,30,00,99.37725
2019,10,20,22,00,00,99.47431
2019,10,20,22,30,00,99.5068
2019,10,20,23,00,00,99.46906
2019,10,20,23,30,00,99.37425
2019,10,21,00,00,00,99.1815
2019,10,21,00,30,00,99.03181
2019,10,21,01,00,00,99.02731
2019,10,21,01,30,00,99.07764
2019,10,21,02,00,00,99.16197
2019,10,21,02,30,00,99.35886
2019,10,21,03,00,00,99.54811
2019,10,21,03,30,00,99.69717
2019,10,21,04,00,00,99.77436
2019,10,21,04,30,00,99.82508
2019,10,21,05,00,00,99.87611
2019,10,21,05,30,00,99.90575
2019,10,21,06,00,00,99.96605
2019,10,21,06,30,00,99.99506
2019,10,21,07,00,00,99.99919
2019,10,21,07,30,00,99.99997
2019,10,21,08,00,00,99.99933
2019,10,21,08,30,00,99.99994
2019,10,21,09,00,00,99.99983
2019,10,21,09,30,00,99.91572
